CY_Month_Number,Year,Statistical_Group,Statistical_Category,Statistical_Detail,Count_IMs,Value,commodity,Stat_Redaction
6,2018,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,3192,970085744,Wine,FALSE
6,2018,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,3192,970085744,Wine,FALSE
6,2018,01-Count of IMs,01-Count of IMs,Number of Industry Members,3563,3563,Wine,FALSE
6,2018,1-Production,1-Production,1-Low Alcohol %,978,5723118,Wine,FALSE
6,2018,1-Production,1-Production,2-Medium and High Alcohol %,254,2000212,Wine,FALSE
6,2018,1-Production,1-Production,4-Artificially Carbonated Wine,46,126439,Wine,FALSE
6,2018,1-Production,1-Production,5-Sparkling Wine,65,3574612,Wine,FALSE
6,2018,1-Production,1-Production,6-Hard Cider,190,2561599,Wine,FALSE
6,2018,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,2330,55554621,Wine,FALSE
6,2018,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,614,733681,Wine,FALSE
6,2018,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,159,159913,Wine,FALSE
6,2018,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,353,2128471,Wine,FALSE
6,2018,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,302,4444829,Wine,FALSE
6,2018,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,2389,62255689,Wine,FALSE
6,2018,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,202,765827,Wine,FALSE
6,2018,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,932,9638096,Wine,FALSE
6,2018,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,246,726889,Wine,FALSE
6,2018,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,169,130371,Wine,FALSE
6,2018,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,68,161675,Wine,FALSE
6,2018,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,150,3764303,Wine,FALSE
6,2018,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,28,5522230,Wine,FALSE
6,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,3049,925838890,Wine,FALSE
6,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,1125,14754487,Wine,FALSE
6,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,74,844817,Wine,FALSE
6,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,162,526502,Wine,FALSE
6,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,462,23505272,Wine,FALSE
6,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,291,4615776,Wine,FALSE
6,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1980,203261675,Wine,FALSE
6,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,2913,766824069,Wine,FALSE
7,2018,1-Production,0-Category Total,1-Production,531,8290986,Wine,FALSE
7,2018,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,1142,53554325,Wine,FALSE
7,2018,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,1142,53554325,Wine,FALSE
7,2018,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,551,9260767,Wine,FALSE
7,2018,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,131,8175045,Wine,FALSE
7,2018,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1571,892556830,Wine,FALSE
7,2018,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1571,892556830,Wine,FALSE
7,2018,01-Count of IMs,01-Count of IMs,Number of Industry Members,1707,1707,Wine,FALSE
7,2018,1-Production,1-Production,1-Low Alcohol %,492,2366979,Wine,FALSE
7,2018,1-Production,1-Production,2-Medium and High Alcohol %,142,2046040,Wine,FALSE
7,2018,1-Production,1-Production,4-Artificially Carbonated Wine,12,37801,Wine,FALSE
7,2018,1-Production,1-Production,5-Sparkling Wine,30,2521740,Wine,FALSE
7,2018,1-Production,1-Production,6-Hard Cider,55,1318425,Wine,FALSE
7,2018,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,1092,46470309,Wine,FALSE
7,2018,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,314,685944,Wine,FALSE
7,2018,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,86,88099,Wine,FALSE
7,2018,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,216,2094102,Wine,FALSE
7,2018,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,105,4215871,Wine,FALSE
7,2018,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,1122,52564098,Wine,FALSE
7,2018,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,72,990228,Wine,FALSE
7,2018,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,514,8425432,Wine,FALSE
7,2018,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,132,543212,Wine,FALSE
7,2018,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,100,143965,Wine,FALSE
7,2018,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,36,148158,Wine,FALSE
7,2018,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,116,3105358,Wine,FALSE
7,2018,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,25,5069687,Wine,FALSE
7,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1516,850480355,Wine,FALSE
7,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,642,12803357,Wine,FALSE
7,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,48,935677,Wine,FALSE
7,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,96,467335,Wine,FALSE
7,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,297,23508043,Wine,FALSE
7,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,123,4362063,Wine,FALSE
7,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1137,202266378,Wine,FALSE
7,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1404,690290452,Wine,FALSE
8,2018,1-Production,0-Category Total,1-Production,556,39365211,Wine,FALSE
8,2018,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,1193,65657343,Wine,FALSE
8,2018,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,1193,65657343,Wine,FALSE
8,2018,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,569,7864177,Wine,FALSE
8,2018,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,131,6286228,Wine,FALSE
8,2018,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1563,852686856,Wine,FALSE
8,2018,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1563,852686856,Wine,FALSE
8,2018,01-Count of IMs,01-Count of IMs,Number of Industry Members,1698,1698,Wine,FALSE
8,2018,1-Production,1-Production,1-Low Alcohol %,515,22521572,Wine,FALSE
8,2018,1-Production,1-Production,2-Medium and High Alcohol %,165,12195399,Wine,FALSE
8,2018,1-Production,1-Production,4-Artificially Carbonated Wine,13,132135,Wine,FALSE
8,2018,1-Production,1-Production,5-Sparkling Wine,29,2906569,Wine,FALSE
8,2018,1-Production,1-Production,6-Hard Cider,57,1609535,Wine,FALSE
8,2018,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,1139,57958703,Wine,FALSE
8,2018,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,336,1005830,Wine,FALSE
8,2018,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,84,145659,Wine,FALSE
8,2018,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,216,2758069,Wine,FALSE
8,2018,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,113,3789081,Wine,FALSE
8,2018,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,1169,64337741,Wine,FALSE
8,2018,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,77,1319602,Wine,FALSE
8,2018,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,532,6928078,Wine,FALSE
8,2018,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,135,697120,Wine,FALSE
8,2018,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,96,136753,Wine,FALSE
8,2018,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,39,102226,Wine,FALSE
8,2018,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,115,3488681,Wine,FALSE
8,2018,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,26,2797548,Wine,FALSE
8,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1509,808124034,Wine,FALSE
8,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,645,14781554,Wine,FALSE
8,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,47,2514511,Wine,FALSE
8,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,97,529528,Wine,FALSE
8,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,303,23142844,Wine,FALSE
8,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,118,3594386,Wine,FALSE
8,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1126,202717313,Wine,FALSE
8,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1403,649969543,Wine,FALSE
9,2018,1-Production,0-Category Total,1-Production,1234,138736869,Wine,FALSE
9,2018,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,2414,60100257,Wine,FALSE
9,2018,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,2414,60100257,Wine,FALSE
9,2018,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,970,8978038,Wine,FALSE
9,2018,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,148,7074924,Wine,FALSE
9,2018,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,3135,939665221,Wine,FALSE
9,2018,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,3135,939665221,Wine,FALSE
9,2018,01-Count of IMs,01-Count of IMs,Number of Industry Members,3562,3562,Wine,FALSE
9,2018,1-Production,1-Production,1-Low Alcohol %,1110,122561489,Wine,FALSE
9,2018,1-Production,1-Production,2-Medium and High Alcohol %,225,11041073,Wine,FALSE
9,2018,1-Production,1-Production,4-Artificially Carbonated Wine,34,56806,Wine,FALSE
9,2018,1-Production,1-Production,5-Sparkling Wine,56,2862001,Wine,FALSE
9,2018,1-Production,1-Production,6-Hard Cider,178,2215499,Wine,FALSE
9,2018,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,2271,52353272,Wine,FALSE
9,2018,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,616,624157,Wine,FALSE
9,2018,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,167,122547,Wine,FALSE
9,2018,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,343,2333018,Wine,FALSE
9,2018,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,307,4667263,Wine,FALSE
9,2018,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,2336,58647350,Wine,FALSE
9,2018,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,193,1452906,Wine,FALSE
9,2018,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,915,8297505,Wine,FALSE
9,2018,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,227,502232,Wine,FALSE
9,2018,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,162,112031,Wine,FALSE
9,2018,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,64,66270,Wine,FALSE
9,2018,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,130,2820106,Wine,FALSE
9,2018,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,27,4254818,Wine,FALSE
9,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,2998,889340342,Wine,FALSE
9,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,1092,19150646,Wine,FALSE
9,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,70,2650301,Wine,FALSE
9,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,163,578616,Wine,FALSE
9,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,462,23490979,Wine,FALSE
9,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,295,4454338,Wine,FALSE
9,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1923,210821256,Wine,FALSE
9,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,2857,728843965,Wine,FALSE
10,2018,1-Production,0-Category Total,1-Production,737,170367400,Wine,FALSE
10,2018,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,1017,66225865,Wine,FALSE
10,2018,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,1017,66225865,Wine,FALSE
10,2018,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,532,9616432,Wine,FALSE
10,2018,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,137,7689291,Wine,FALSE
10,2018,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1573,1009167845,Wine,FALSE
10,2018,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1573,1009167845,Wine,FALSE
10,2018,01-Count of IMs,01-Count of IMs,Number of Industry Members,1725,1725,Wine,FALSE
10,2018,1-Production,1-Production,1-Low Alcohol %,693,162794592,Wine,FALSE
10,2018,1-Production,1-Production,2-Medium and High Alcohol %,144,3684973,Wine,FALSE
10,2018,1-Production,1-Production,4-Artificially Carbonated Wine,10,56156,Wine,FALSE
10,2018,1-Production,1-Production,5-Sparkling Wine,22,2489025,Wine,FALSE
10,2018,1-Production,1-Production,6-Hard Cider,56,1342654,Wine,FALSE
10,2018,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,970,57384036,Wine,FALSE
10,2018,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,314,812743,Wine,FALSE
10,2018,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,79,116085,Wine,FALSE
10,2018,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,203,3648092,Wine,FALSE
10,2018,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,110,4264909,Wine,FALSE
10,2018,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,1003,65295069,Wine,FALSE
10,2018,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,62,930797,Wine,FALSE
10,2018,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,503,8780961,Wine,FALSE
10,2018,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,124,640048,Wine,FALSE
10,2018,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,101,137754,Wine,FALSE
10,2018,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,36,57668,Wine,FALSE
10,2018,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,124,3610320,Wine,FALSE
10,2018,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,24,4078971,Wine,FALSE
10,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1518,968285339,Wine,FALSE
10,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,653,14248535,Wine,FALSE
10,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,51,937260,Wine,FALSE
10,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,99,490929,Wine,FALSE
10,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,294,21993158,Wine,FALSE
10,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,127,3212623,Wine,FALSE
10,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1100,196926068,Wine,FALSE
10,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1421,812241776,Wine,FALSE
11,2018,1-Production,0-Category Total,1-Production,775,136185339,Wine,FALSE
11,2018,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,1030,62722968,Wine,FALSE
11,2018,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,1030,62722968,Wine,FALSE
11,2018,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,521,9270743,Wine,FALSE
11,2018,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,129,7285249,Wine,FALSE
11,2018,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,1555,1075987973,Wine,FALSE
11,2018,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1555,1075987973,Wine,FALSE
11,2018,01-Count of IMs,01-Count of IMs,Number of Industry Members,1694,1694,Wine,FALSE
11,2018,1-Production,1-Production,1-Low Alcohol %,740,129610644,Wine,FALSE
11,2018,1-Production,1-Production,2-Medium and High Alcohol %,151,2778240,Wine,FALSE
11,2018,1-Production,1-Production,4-Artificially Carbonated Wine,17,91053,Wine,FALSE
11,2018,1-Production,1-Production,5-Sparkling Wine,27,2477981,Wine,FALSE
11,2018,1-Production,1-Production,6-Hard Cider,55,1227420,Wine,FALSE
11,2018,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,980,54311952,Wine,FALSE
11,2018,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,314,828174,Wine,FALSE
11,2018,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,80,130145,Wine,FALSE
11,2018,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,220,3788380,Wine,FALSE
11,2018,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,106,3664317,Wine,FALSE
11,2018,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,1010,61784711,Wine,FALSE
11,2018,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,61,938257,Wine,FALSE
11,2018,2-Withdrawals,3-Tax Free Withdrawals,1-Low Alcohol %,488,8274460,Wine,FALSE
11,2018,2-Withdrawals,3-Tax Free Withdrawals,2-Medium and High Alcohol %,112,806210,Wine,FALSE
11,2018,2-Withdrawals,3-Tax Free Withdrawals,4-Artificially Carbonated/Sparkling Wine,105,124603,Wine,FALSE
11,2018,2-Withdrawals,3-Tax Free Withdrawals,6-Hard Cider,34,65470,Wine,FALSE
11,2018,2-Withdrawals,3-Tax Free Withdrawals For Export,1-Bottled Exports,118,3521737,Wine,FALSE
11,2018,2-Withdrawals,3-Tax Free Withdrawals For Export,2-Bulk Exports,19,3763513,Wine,FALSE
11,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,1-Low Alcohol %,1504,1035510258,Wine,FALSE
11,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,2-Medium Alcohol %,655,14718290,Wine,FALSE
11,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,3-High Alcohol %,51,1046714,Wine,FALSE
11,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,4-Artificially Carbonated Wine,97,552309,Wine,FALSE
11,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,5-Sparkling Wine,299,20688753,Wine,FALSE
11,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period,6-Hard Cider,127,3471649,Wine,FALSE
11,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,1-Bottled,1093,188217694,Wine,FALSE
11,2018,4-Stocks on Hand End-of-Period,4-Stocks on Hand End-of-Period by Bulk vs Bottled,2-Bulk,1401,887770279,Wine,FALSE
12,2018,1-Production,0-Category Total,1-Production,5734,214034971,Wine,FALSE
12,2018,2-Withdrawals,0-Category Total,2-Taxable Withdrawals,5690,74066620,Wine,FALSE
12,2018,2-Withdrawals,0-Category Total,2-Taxable Withdrawals by Bulk vs Bottled,5690,74066620,Wine,FALSE
12,2018,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals,3032,11401272,Wine,FALSE
12,2018,2-Withdrawals,0-Category Total,3-Tax Free Withdrawals For Export,198,6381219,Wine,FALSE
12,2018,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period,6936,1247262197,Wine,FALSE
12,2018,4-Stocks on Hand End-of-Period,0-Category Total,4-Stocks on Hand End-of-Period by Bulk vs Bottled,6936,1247262197,Wine,FALSE
12,2018,01-Count of IMs,01-Count of IMs,Number of Industry Members,8026,8026,Wine,FALSE
12,2018,1-Production,1-Production,1-Low Alcohol %,5386,205336112,Wine,FALSE
12,2018,1-Production,1-Production,2-Medium and High Alcohol %,784,3020451,Wine,FALSE
12,2018,1-Production,1-Production,4-Artificially Carbonated Wine,114,165046,Wine,FALSE
12,2018,1-Production,1-Production,5-Sparkling Wine,176,1459970,Wine,FALSE
12,2018,1-Production,1-Production,6-Hard Cider,588,4053393,Wine,FALSE
12,2018,2-Withdrawals,2-Taxable Withdrawals,1-Low Alcohol %,5299,64155100,Wine,FALSE
12,2018,2-Withdrawals,2-Taxable Withdrawals,2-Medium and High Alcohol %,1231,1022882,Wine,FALSE
12,2018,2-Withdrawals,2-Taxable Withdrawals,4-Artificially Carbonated Wine,302,254320,Wine,FALSE
12,2018,2-Withdrawals,2-Taxable Withdrawals,5-Sparkling Wine,578,2968376,Wine,FALSE
12,2018,2-Withdrawals,2-Taxable Withdrawals,6-Hard Cider,701,5665942,Wine,FALSE
12,2018,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,1-Bottled,5473,72439895,Wine,FALSE
12,2018,2-Withdrawals,2-Taxable Withdrawals by Bulk vs Bottled,2-Bulk,556,1626725,Wine,FALSE
